id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1133097503993009582,Double Room+Sham Shui Po MTR+Viewing Terrace,563531235,Rose,,Sham Shui Po,22.33166,114.16312,Private room,909,1,0,,,115,36,0,
1133097722429633045,Double bed+Sai Ying Pun MTR Station+near HKU,563531235,Rose,,Central & Western,22.28656,114.14574,Private room,1125,1,1,2024-07-11,0.12,115,36,1,
1133392421249383765,New apt. next to Fo Tan station,403996966,Snow,,Sha Tin,22.39724,114.19575,Entire home/apt,1153,1,0,,,1,355,0,
1133681442411598808,"(LY) Causeway Bay, Times Square, 2Bedrooms",240790745,Samson,,Wan Chai,22.2789583,114.1833231,Entire home/apt,721,28,32,2025-01-20,2.99,15,107,32,
1133894677738296378,Causeway Bay MTR Apartments（GC）,187780299,Man Ping,,Wan Chai,22.28029,114.18511,Private room,719,1,1,2024-10-14,0.19,3,260,1,
1133999506162451561,Cozy Co-living Moon Room,30690166,Marco,,Yau Tsim Mong,22.325161364796607,114.17024338756248,Private room,176,3,3,2024-05-31,0.29,4,0,3,
1134404642258743811,private village house,539632893,Wun Man,,Sai Kung,22.337350415064382,114.24612724178621,Entire home/apt,78347,1,0,,,1,269,0,
1134409396701221862,"環境舒適清潔。鄰近MTR,交通方便。樓下有餐廳和24小時便利店。",200955381,Lowan,,Kowloon City,22.3078895,114.1829032,Private room,294,2,36,2025-03-09,3.27,1,59,36,
1134421469862694095,大床，独立卫浴/高层安静,198109516,Rachel,,Wan Chai,22.280246857953923,114.1864131234116,Private room,280,28,0,,,65,364,0,
1134428263398768973,銅鑼灣 獨立衛浴 一周一次清潔服務,198109516,Rachel,,Wan Chai,22.281851900731873,114.18584637692385,Private room,280,28,2,2024-12-23,0.25,65,350,2,
1134806163460379693,"舒適公寓C
高鐵站6分鐘。
地鐵口2分鐘",519757636,凱琳,,Yau Tsim Mong,22.30655,114.17114,Private room,505,3,0,,,5,90,0,
1135166681992358544,Hightech loft studio next to MTR,14161943,James,,Kwun Tong,22.31018791958738,114.22723840575269,Entire home/apt,708,5,11,2025-01-31,1.08,2,253,11,
1135608711622891016,City Centre quiet apt 2 Terraces,3820308,David,,Yau Tsim Mong,22.3125,114.16687,Entire home/apt,793,1,4,2025-02-04,0.75,28,236,4,
1135953313574123526,整個工作室|完整的浴室| 5分鐘直達長沙灣港鐵站 |電梯|雙人床|無線上網,440134849,Diane,,Sham Shui Po,22.338305,114.156778,Entire home/apt,481,28,2,2024-07-06,0.20,42,331,2,
1135995091910925168,Staycation in sea view house,572579094,Vickie,,Sai Kung,22.3838007,114.2694553,Private room,958,1,17,2025-03-09,1.61,2,269,17,
1135995726085267767,Standard  twin Room+Lai Tung MTR Station,563531235,Rose,,Southern,22.24441,114.15496,Private room,909,1,0,,,115,36,0,
1136128220914991853,銅鑼灣寧靜明亮大床房，獨立衛浴,198109516,Rachel,,Wan Chai,22.28059,114.18414,Private room,300,90,0,,,65,365,0,
1136563250746717497,尖沙咀，5分鐘星光大道，獨立洗手間,51187996,Aqua,,Yau Tsim Mong,22.296314039176163,114.17048323020381,Private room,,1,28,2025-02-24,2.58,6,118,28,
1136673647585119246,Superior twin Room+near Disney +Charming seaview,563531235,Rose,,Kwai Tsing,22.341462948915215,114.10919176769083,Private room,1113,1,0,,,115,36,0,
1136673950825377318,Double bed room+Sheung Wan MTR+close to HKU,563531235,Rose,,Central & Western,22.28666903578512,114.14651112547243,Private room,909,1,0,,,115,36,0,
1136674493443742646,Double Room+in Tuen Mun MTR+Disney Direct Bus,563531235,Rose,,Tuen Mun,22.39526,113.97088,Private room,,1,0,,,115,36,0,
1136832065974379494,長期租！,190926131,Tsuishan,,Islands,22.30285,114.01153,Entire home/apt,870,1,0,,,1,350,0,
1136859007486910281,豪華海景家庭套房,507089324,健輝,,Wan Chai,22.281659,114.1833676,Entire home/apt,1625,1,1,2024-08-07,0.14,7,270,1,
1136895468158831670,Tsim Sha Tsui Hella Double Rm / dedicated bathroom,230759689,Alice,,Yau Tsim Mong,22.296225368746946,114.17423067661387,Private room,373,1,4,2024-11-25,0.41,2,0,4,
1137221090724867140,Convenient Metro Apartment Amazing View,572579094,Vickie,,Kowloon City,22.32787,114.20265,Entire home/apt,566,3,13,2024-08-26,1.22,2,52,13,
1137369556520804321,近地鐵站 MRT HK &central &sheungwan,9938700,Anna,,Central & Western,22.2846,114.15292,Private room,286,1,4,2025-02-18,0.38,5,269,4,
1137374851967893421,地鐵HK&Central &Sheungwan MTR,9938700,Anna,,Central & Western,22.2846,114.15292,Private room,,1,2,2024-07-27,0.19,5,269,2,
1137486478935449784,"Charming, city apartment",50001681,Rachel,,Wan Chai,22.274077981350228,114.17489206844404,Entire home/apt,720,5,2,2024-12-25,0.26,1,73,2,
1138068603715779937,Cozy studio right across FH MTR,66868029,Winnie,,Eastern,22.288477908091437,114.19494871498183,Entire home/apt,828,30,0,,,1,269,0,
1138695532501405535,Modern home with terrace,473732861,Isabell,,Wan Chai,22.28498,114.19161,Entire home/apt,,2,3,2024-06-28,0.33,1,0,3,
1138862984936313630,銅鑼灣寬敞舒適大床房/家電齊全/一周一次清潔,198109516,Rachel,,Wan Chai,22.28245,114.18606,Private room,500,180,1,2024-07-02,0.12,65,269,1,
1139777424546150114,一分鐘到柯士甸地铁站及西九龙高铁站，交通四通八达。附近有超市。,571184265,Li Jianhua,,Yau Tsim Mong,22.307283991823017,114.16684089562344,Private room,400,1,1,2024-05-03,0.09,1,267,1,
1140195618057152468,Budget/ Tiny 2 Bdr Apartment in MTR Downstairs n1,18741935,Helen,,Yau Tsim Mong,22.30483416557531,114.17099508125405,Entire home/apt,383,1,15,2025-01-13,1.59,14,283,15,
1140364200909373425,Modern chic apartment in Wanchai,29902525,Aditya,,Wan Chai,22.2762404,114.1711296,Entire home/apt,1256,1,0,,,1,257,0,
1140917456029434087,"[For Girl] Master Room, Wi-Fi & Air-con, near MTR",259890228,Maggie,,Yau Tsim Mong,22.29877,114.17551,Private room,,28,0,,,5,0,0,
1140922829478123870,Twin room+Tsim Sha Tsui MRT+smart hotel+K11,563531235,Rose,,Yau Tsim Mong,22.298171972222775,114.17568536253876,Private room,,1,0,,,115,36,0,
1141036943078383171,Double room+University MTR+sauna+outdoor pool,563531235,Rose,,Sha Tin,22.41358169145198,114.21066848650813,Private room,909,1,0,,,115,36,0,
1141037192867949820,Twin room+University MTR+sauna+outdoor pool,563531235,Rose,,Sha Tin,22.41195,114.21204,Private room,909,1,0,,,115,36,0,
1141037387843400966,Seaview Twin room+Near Gold Coast+close the beach,563531235,Rose,,Tuen Mun,22.37156,113.98912,Private room,909,1,0,,,115,36,0,
1141037596737292505,Seaview Room+Near Gold Coast+close to the beach,563531235,Rose,,Tuen Mun,22.373409881006005,113.98915922149058,Private room,909,1,0,,,115,36,0,
1141039302567907458,Double room+Shek Mun MTR+sha tin racecourse+gym,563531235,Rose,,Sha Tin,22.38282,114.20794,Private room,909,1,0,,,115,36,0,
1141039424795498933,Twin room+Shek Mun MTR+sha tin racecourse+gym,563531235,Rose,,Sha Tin,22.384703376600775,114.2093214265266,Private room,909,1,0,,,115,36,0,
1141078199739844616,L'etoile Twin Ensuite Tsim Sha Tsui - Next to MTR,224421162,Alice,,Yau Tsim Mong,22.29751941210424,114.17259986393476,Private room,,1,2,2025-01-15,0.34,6,96,2,
1141092084303256712,Your Man Mo Temple,81016096,Brandon,,Central & Western,22.2841471,114.1496767,Entire home/apt,800,14,0,,,1,55,0,
1141534722690570051,元朗五星级公寓卧室05,182752945,艾米,,Yuen Long,22.445137830157613,114.02995942344867,Private room,718,28,0,,,14,267,0,
1141554907095601421,元朗五星级01独立3室公寓,182752945,艾米,,Yuen Long,22.44534,114.0275,Entire home/apt,1214,7,0,,,14,260,0,
1141586097711724502,村屋單房只限一位女性only one girl,556799287,Lai Ming,,Tai Po,22.428185007784034,114.27056741752911,Private room,1398,1,0,,,1,269,0,
1141635720552061575,twin Room+Causeway Bay+Times Square+ pulic Spa,563531235,Rose,,Wan Chai,22.277809768756505,114.17954848454484,Private room,,1,2,2024-05-11,0.19,115,36,2,
1141691026683698555,Private Room in 6 Bedroom Apartment in Central,267770044,Habyt,,Central & Western,22.28235764272805,114.15098632668804,Private room,456,30,1,2024-10-12,0.19,39,87,1,
1141711111674890970,Private Room in Shared Apartment Near SOHO Central,267770044,Habyt,,Central & Western,22.282298615653655,114.1505415007033,Private room,643,30,0,,,39,138,0,
1141718355902243202,Shared Apartment with Private Room in SOHO Area,267770044,Habyt,,Central & Western,22.284384204507408,114.1508739642543,Private room,460,30,0,,,39,130,0,
1141794053221496951,Superior Double Room+Ngau Tau Kok MTR+free bus,563531235,Rose,,Kwun Tong,22.311239518417274,114.21868922228168,Private room,909,1,0,,,115,36,0,
1141823997438981217,Royal View Hotel（23㎡Double room+Near Disney）,563531235,Rose,,Tsuen Wan,22.369824112069573,114.07728883356906,Private room,909,1,0,,,115,36,0,
1141824151310700475,Royal View Hotel（23㎡Double room+Near Disney）,563531235,Rose,,Tsuen Wan,22.36772,114.07725,Private room,909,1,0,,,115,36,0,
1141824315320146222,Double room+Prince Edward MTR+Nathan Road,563531235,Rose,,Yau Tsim Mong,22.3232,114.16443,Private room,,1,0,,,115,36,0,
1141824632611309630,Twin Room+MTR Prince Edward+near women street,563531235,Rose,,Sham Shui Po,22.327175624126905,114.16317824893649,Private room,909,1,0,,,115,36,0,
1141824873207683676,Double Room+MTR Prince Edward+near women street,563531235,Rose,,Sham Shui Po,22.32731080787017,114.16448982984784,Private room,909,1,0,,,115,36,0,
1141825276106296993,Standard Room+Tsuen Wan MTR+Sam Tung Uk Museum,563531235,Rose,,Tsuen Wan,22.36993,114.11921,Private room,909,1,0,,,115,36,0,
1141825443986455775,twin Room+Private Beach+Tsuen Wan seaview+free bus,563531235,Rose,,Tsuen Wan,22.368867448074546,114.09112935800137,Private room,909,1,0,,,115,36,0,
1141827146439413817,Double room+Wan Chai MTR+Retro style design,563531235,Rose,,Wan Chai,22.27788,114.17546,Private room,,1,0,,,115,36,0,
1141827307629003739,Twin Room+Austin MTR+near West Kowloon Station,563531235,Rose,,Yau Tsim Mong,22.30569,114.16754,Private room,,1,2,2024-07-05,0.20,115,36,2,
1141827839111066723,Double Room+Causeway Bay MRT+near victoria park,563531235,Rose,,Wan Chai,22.28297,114.18577,Private room,,1,0,,,115,36,0,
1141828145011198089,Double Room+Aberdeen Ferry Terminal+airport bus,563531235,Rose,,Southern,22.24746,114.15379,Private room,1113,1,1,2024-06-12,0.11,115,36,1,
1141828499460104252,Twin room+North Point MRT+near Times Square,563531235,Rose,,Eastern,22.29219,114.19707,Private room,909,1,0,,,115,36,0,
1141828872840328679,Double Room+Olympic MRT+ Nathan Road+lady Street,563531235,Rose,,Yau Tsim Mong,22.32126,114.16002,Private room,,1,0,,,115,36,0,
1141829453082290054,Standard Double+Tsuen Wan+free bus to Kwai Hing,563531235,Rose,,Kwai Tsing,22.36987,114.13767,Private room,909,1,0,,,115,36,0,
1141829611340976839,Standard Twin+Tsuen Wan+free bus to Kwai Hing,563531235,Rose,,Kwai Tsing,22.36808,114.13787,Private room,909,1,0,,,115,36,0,
1141830092638471133,Family Quad+Kwai Hing MTR+near Kwai Chung Plaza,563531235,Rose,,Kwai Tsing,22.36057361640608,114.13249167979453,Private room,909,1,0,,,115,36,0,
1141830564615523152,Twin Room+Kwai Hing MTR+near Kwai Chung Plaza,563531235,Rose,,Kwai Tsing,22.35876,114.13199,Private room,909,1,0,,,115,36,0,
1141830741027551686,Double room+Tsim Sha Tsui +near Victoria Harbour,563531235,Rose,,Yau Tsim Mong,22.29854,114.1713,Private room,,1,0,,,115,36,0,
1141830913289415123,Twin Room+Tsim Sha Tsui +near Victoria Harbour,563531235,Rose,,Yau Tsim Mong,22.29849,114.17133,Private room,,1,0,,,115,36,0,
1141949971635413420,Private Apartment Heritage Building SOHO Central,267770044,Habyt,,Central & Western,22.28211,114.15171,Entire home/apt,,30,0,,,39,0,0,
1141953341231914527,Budget Double Room Tsim Sha Tsui,214793286,Wai Kit,,Yau Tsim Mong,22.29652025334265,114.17252649206543,Private room,340,1,0,,,20,269,0,
1142043002729762872,L'etoile Single Ensuite Tsim Sha Tsui -Next to MTR,224421162,Alice,,Yau Tsim Mong,22.29928,114.17137,Private room,,1,6,2025-01-15,0.62,6,97,6,
1142045646702978440,L'etoile Family Ensuite Tsim Sha Tsui -Next to MTR,224421162,Alice,,Yau Tsim Mong,22.299051885448282,114.17159503448201,Private room,426,1,2,2024-11-23,0.21,6,84,2,
1142047704636418971,L'etoile Superior Double Ensuite Tsim Sha Tsui,224421162,Alice,,Yau Tsim Mong,22.299114080024797,114.17350180512193,Private room,396,1,0,,,6,91,0,
1142289621525076524,Wan chai private BR bathroom,50172398,Gloria,,Wan Chai,22.279692124602857,114.17779228672603,Private room,283,2,1,2024-12-12,0.32,32,145,1,
1142320940281515116,HK style 3BR relaxing home,114340485,Peter,,Yau Tsim Mong,22.31748898212667,114.17243694462287,Entire home/apt,1461,2,4,2025-02-27,2.11,5,205,4,
1142542134237517649,King Bed Room in Yau Ma Tei,484116025,Alan,,Yau Tsim Mong,22.31451,114.16994,Entire home/apt,614,7,5,2024-12-17,0.66,68,191,5,
1142542528180400874,Queen Studio in Yau Mei Tei,484116025,Alan,,Yau Tsim Mong,22.314138690967027,114.16662895552962,Private room,,30,0,,,68,244,0,
1143094574989179105,All-inclusive Apartment in MK,484116025,Alan,,Yau Tsim Mong,22.31513,114.16686,Private room,,30,0,,,68,84,0,
1143220939564146509,"city centre, 1 min from station",571030590,Kit Yee,,Yau Tsim Mong,22.3117855,114.1697991,Private room,512,1,1,2024-08-01,0.13,1,266,1,
1143573287552229836,港島市中心近地鐵，可步行到會議展覽中心，舒適三房，適合工作旅遊,540868089,Lee,,Wan Chai,22.2790464,114.1771209,Entire home/apt,1243,1,23,2025-03-03,2.70,1,218,23,
1143843258151395492,Co-living Simple Single Room @53 Paterson CWB,17232270,Katrina,,Wan Chai,22.28056,114.18403,Private room,212,1,6,2025-02-28,0.61,39,307,6,
1143853140202775435,Co-living Spacious Window Double @53 Paterson CWB,17232270,Katrina,,Wan Chai,22.280642243394112,114.1860493166448,Private room,665,1,2,2024-07-14,0.21,39,365,2,
1143861629684202429,Co-living Cozy Window Single @ 53 Paterson CWB,17232270,Katrina,,Wan Chai,22.280719046308644,114.18541090630816,Private room,,1,5,2024-12-20,0.49,39,0,5,
1143935708831377215,A cozy apartment in Hongkong island with rooftop,534758584,Linshan,,Central & Western,22.28729,114.13819,Private room,,2,1,2024-05-19,0.10,1,0,1,
1144083536154932960,佐敦地鐵站站2分鐘單人房私人浴室,50172398,Gloria,,Yau Tsim Mong,22.3071299986329,114.17218790312825,Private room,,1,4,2024-12-15,0.44,32,265,4,
1144123399825394934,佐敦地鐵站2分鐘雙人床房私人衛浴,50172398,Gloria,,Yau Tsim Mong,22.306,114.17265,Private room,,1,3,2024-10-15,0.53,32,270,3,
1144467965366477048,裝修前優惠 機場直達 尖沙咀 黃金地段 黃金地段 地鐵站3分鐘,119690131,Cannis,,Yau Tsim Mong,22.297879665685944,114.174423103941,Private room,314,1,0,,,44,180,0,
1144561353995897376,C房 尖沙咀 機場直達 2分鐘地鐵站,119690131,Cannis,,Yau Tsim Mong,22.29767,114.17427,Private room,279,1,1,2024-05-03,0.09,44,270,1,
1144677250769185694,D房 裝修前優惠 尖沙咀 黃金地段 尖東站P3出口 機場直達,119690131,Cannis,,Yau Tsim Mong,22.298452396454124,114.17627890000277,Private room,,1,0,,,44,270,0,
1144893530200574972,Relaxing and Raw holidays on Island,8812805,May,,Islands,22.26511,114.00155,Private room,254,4,14,2025-03-03,1.32,1,141,14,
1144918648588118054,佐敦套房（A15）Jordan Apartment (A15),166183091,Pineapple,,Yau Tsim Mong,22.30393,114.17305,Entire home/apt,336,30,0,,,46,102,0,
1145419648248272523,New! Designer flat in hearth of HK,51120203,Vincent,,Central & Western,22.2789763889878,114.1534106797643,Entire home/apt,,3,7,2024-07-31,0.68,1,0,7,
1145554288928816808,(DF5) Cozy 2 Bedrooms in TsimShaTsui | TST Retreat,573794163,Kin Hung,,Yau Tsim Mong,22.301958,114.1758669,Entire home/apt,1149,28,32,2025-03-15,3.13,5,136,32,
1145631673141707908,Seaview house house & Large terrace,352626065,Amelie,,Islands,22.22916,114.11187,Entire home/apt,1673,2,2,2025-01-17,0.57,1,247,2,
1145661364229123581,裝修前優惠 E房 尖沙咀黃金地段 機場巴士直達,119690131,Cannis,,Yau Tsim Mong,22.29708,114.17459,Private room,,1,0,,,44,180,0,
1146082666819447394,"Tai Kwun flat (Bakehouse, Fiata)",53019475,Pierantonio,,Central & Western,22.2816216,114.1533525,Entire home/apt,846,4,0,,,1,260,0,
1146095419654693344,可住三人，香港油尖旺区市中心，近尖沙咀地铁站，星光大道，维多利亚海港城，西九龙站,541168094,海英,,Yau Tsim Mong,22.307856560119934,114.16842598155516,Private room,1493,1,0,,,26,90,0,
1146643517120768598,Rm F 裝修前優惠尖沙咀酒吧區 大型商場 各種美食 機場直達  尖沙咀 尖東 5分鐘,119690131,Cannis,,Yau Tsim Mong,22.298997449268676,114.17589647608483,Private room,287,1,0,,,44,270,0,
1146727635598148190,裝修前優惠 尖沙咀 機場直達 其中3個房間，最多可容納六人,119690131,Cannis,,Yau Tsim Mong,22.29783,114.17626,Private room,1200,1,0,,,44,270,0,
1146880019945415240,"Cozy Bedroom C, Co-living Flat,  Kwun Tong MTR",98883362,Hiu Yan,,Kwun Tong,22.31298,114.22614,Private room,349,5,24,2025-02-23,2.44,2,240,24,
1146965837202556404,Cozy Haven,572421870,Brigitte,,Central & Western,22.283911213407123,114.14838541299105,Entire home/apt,702,3,11,2024-12-24,1.29,1,194,11,
1147049053497994892,Comfy & quiet home in Wanchai with Jacuzzi,3486906,Ludovic,,Wan Chai,22.2729193,114.1764026,Entire home/apt,,5,3,2024-12-27,0.31,1,0,3,
1147060676216368781,[TW1]Exquisite Suite/Jordan/TST,546894865,Chole,,Yau Tsim Mong,22.305175524626772,114.17049158686672,Private room,302,1,49,2025-03-02,5.05,8,244,49,
1147426005018713314,703 尖沙咀站 尖東站 黃金地段 機場巴士直達 酒吧區,119690131,Cannis,,Yau Tsim Mong,22.29718,114.17628,Private room,346,1,0,,,44,90,0,
1147498305548477280,Deluxe Suit Rm 05 At Jordan Station,103614068,Jack,,Yau Tsim Mong,22.30774,114.17207,Private room,477,5,2,2025-02-06,0.25,7,269,2,
1147778893263904034,G房 單人間 尖沙咀 機場直達 尖東站p3出 獨立洗手間浴室,119690131,Cannis,,Yau Tsim Mong,22.298838095425175,114.17615147460963,Private room,264,1,1,2024-08-06,0.13,44,99,1,
1148178567328097540,銅鑼灣中心大床房/一周一次清潔,198109516,Rachel,,Wan Chai,22.28167,114.18402,Private room,434,28,0,,,65,269,0,
1148296110854616843,704 尖沙咀尖東站 p3出口 機場直達,119690131,Cannis,,Yau Tsim Mong,22.298558997681713,114.17433101086067,Private room,,1,0,,,44,112,0,
1148473804226439961,701 尖東站3分鐘 尖沙咀5分鐘 機場直達,119690131,Cannis,,Yau Tsim Mong,22.29713,114.17463,Private room,,1,0,,,44,269,0,
1149078848357243152,Wanchai 1b1b apartment Jun-Jul,575711003,爱彼迎旅行家,,Wan Chai,22.2764273,114.1742504,Entire home/apt,,30,0,,,1,0,0,
1149081901009248242,Cozy Studio with Seaview in Causeway Bay!,493088457,Comfy Nomad,,Wan Chai,22.28138,114.18586,Entire home/apt,600,28,12,2025-02-19,1.40,93,361,12,
1149174153181167554,香港4人海景高层露台带会所（奥运地铁站/迪士尼直达/巨幕投影/,72052358,Siyuan,,Yau Tsim Mong,22.32118751110788,114.16119076261103,Entire home/apt,1429,1,7,2025-01-06,0.90,5,270,7,
1149179840155612772,香港2人海景高层露台带会所（奥运地铁站/迪士尼直达/巨幕投影,72052358,Siyuan,,Yau Tsim Mong,22.31942,114.15949,Private room,1213,1,1,2025-01-08,0.44,5,270,1,
